times,scores
2020-09-09 12:52:10,0.3599
2020-09-09 16:42:29,0.575
2020-09-10 09:45:15,-0.1531
2020-09-10 10:29:27,-0.1531
2020-09-10 11:11:55,-0.296
2020-09-12 03:50:38,0.0
2020-09-12 04:05:33,0.0
2020-09-14 15:18:22,-0.4404
2020-09-14 16:03:26,-0.4404
2020-09-14 22:29:09,-0.4404
2020-09-17 07:26:33,0.5994
2020-09-22 10:08:17,0.0
2020-09-22 10:22:43,0.0
2020-09-22 10:28:21,0.8957
2020-09-24 06:39:34,0.0
2020-09-24 13:54:10,-0.5574
2020-09-26 09:21:53,0.34
2020-09-27 12:03:35,0.3182
2020-09-28 06:03:44,0.4215
2020-10-01 00:21:24,0.9933
2020-10-02 12:58:06,0.5423
2020-10-03 12:52:20,0.5073
2020-10-04 05:02:02,0.765
2020-10-05 03:05:47,0.9906
2020-10-05 09:45:14,0.9413
2020-10-05 10:58:35,0.296
2020-10-05 11:04:36,0.765
2020-10-10 09:16:19,0.8779
2020-10-10 14:16:47,-0.3612
2020-10-10 17:33:52,0.0
2020-10-11 16:32:31,0.6486
2020-10-11 16:38:14,0.8481
2020-10-11 16:43:25,0.4404
2020-10-13 17:06:46,0.9702
2020-10-14 22:17:15,0.7269
2020-10-15 08:53:07,0.0
2020-10-15 13:58:34,0.8993
2020-10-16 18:11:34,0.5859
2020-10-16 19:49:16,0.0
2020-10-16 19:51:38,0.0
2020-10-16 20:24:54,0.0
2020-10-16 20:28:01,0.0
2020-10-22 06:25:59,0.6705
2020-10-23 17:37:46,0.0
2020-10-23 17:42:44,0.0
2020-10-23 17:50:30,0.6249
2020-10-23 19:29:20,0.8074
2020-10-25 00:46:49,0.6486
2020-10-25 00:54:02,0.6486
2020-10-25 01:48:58,0.8555
2020-10-25 01:55:45,0.8555
2020-10-25 03:05:00,0.8555
2020-10-26 14:10:35,0.7845
2020-10-26 17:55:52,-0.128
2020-10-27 06:07:30,-0.5216
2020-10-27 16:52:26,0.8982
2020-10-27 16:56:52,0.8982
2020-10-27 21:41:39,0.8074
2020-10-28 10:25:07,0.7351
2020-10-29 04:44:14,0.8591
2020-11-02 09:30:42,0.2363
2020-11-03 20:04:07,0.807
2020-11-04 22:04:06,0.0
2020-11-05 12:31:01,0.9545
2020-11-07 22:48:48,0.0
2020-11-08 13:07:21,0.2263
2020-11-08 13:25:20,0.2263
2020-11-09 11:06:09,0.4215
2020-11-09 11:08:58,0.4215
2020-11-09 11:11:45,0.4215
2020-11-10 06:20:46,0.4215
2020-11-10 06:33:00,0.5859
2020-11-10 17:21:19,0.0
2020-11-13 23:56:17,0.9101
2020-11-16 11:57:29,0.0
2020-11-17 22:28:05,-0.1798
2020-11-18 10:42:15,0.34
2020-11-18 17:48:43,0.0
2020-11-21 09:22:16,0.5994
2020-11-21 09:48:03,0.5423
2020-11-21 09:51:10,0.5423
2020-11-21 11:53:29,0.0
2020-11-22 23:45:39,0.4215
2020-11-22 23:52:32,0.4215
2020-11-23 01:15:46,0.6249
2020-11-23 02:39:37,0.3182
2020-11-23 02:40:07,0.4019
2020-11-23 02:49:52,0.9118
2020-11-23 02:54:13,0.0258
2020-11-23 03:28:52,0.9118
2020-11-23 04:28:30,0.9325
2020-11-23 08:21:58,0.9493
2020-11-23 09:14:37,0.3818
2020-11-23 10:17:19,-0.296
2020-11-23 10:23:39,-0.296
2020-11-23 10:27:54,-0.296
2020-11-23 11:17:33,0.9493
2020-11-24 23:51:46,0.0
2020-11-25 00:20:33,0.0
2020-11-25 00:32:33,0.0
2020-11-25 00:39:39,0.7783
2020-11-25 00:48:53,0.3612
2020-11-25 00:57:03,0.7783
2020-11-25 01:00:50,0.0
2020-11-25 01:01:20,0.3612
2020-11-25 01:02:43,0.3612
2020-11-25 01:03:08,0.0
2020-11-25 01:04:38,0.7783
2020-11-25 01:04:58,-0.34
2020-11-25 03:28:40,0.0
2020-11-25 21:37:25,0.9935
2020-11-28 16:39:20,-0.5423
2020-11-29 07:00:40,0.4939
2020-11-29 17:23:50,0.9844
2020-12-02 07:43:25,0.2263
2020-12-02 21:12:05,0.8519
2020-12-03 07:33:37,0.6705
2020-12-05 07:11:05,0.7783
2020-12-05 19:07:03,0.6124
2020-12-06 11:53:06,0.624
2020-12-07 04:54:14,0.0356
2020-12-07 06:56:09,0.3612
2020-12-07 07:03:31,0.3612
2020-12-07 07:28:45,0.3612
2020-12-07 13:04:39,0.0
2020-12-08 15:05:25,0.2023
2020-12-13 04:02:01,-0.0
2020-12-13 14:44:31,0.2263
2020-12-13 15:19:19,0.8176
2020-12-16 22:28:51,0.0
2020-12-17 17:22:48,0.1779
2020-12-18 15:02:22,0.4215
2020-12-19 12:42:16,-0.2023
2020-12-19 15:25:46,0.2732
2020-12-21 19:40:51,0.9413
2020-12-22 20:19:17,0.886
2020-12-23 05:50:40,0.6908
2020-12-23 09:57:46,0.6908
2020-12-23 16:35:49,0.797
2020-12-24 07:05:32,0.9042
2020-12-24 10:45:14,0.5095
2020-12-24 10:46:48,-0.4588
2020-12-24 11:37:13,0.5095
2020-12-24 11:57:05,0.872
2020-12-24 13:21:29,0.6597
2020-12-26 21:03:27,0.1027
2020-12-26 21:22:23,0.5106
2020-12-26 22:18:40,0.1027
2020-12-26 22:23:30,0.1027
2020-12-27 08:32:19,0.0
2020-12-27 09:35:22,0.0
2020-12-27 16:15:31,0.8316
2020-12-29 07:12:56,0.8467
2020-12-29 07:21:14,0.8271
2021-01-03 14:31:09,-0.2732
2021-01-03 17:43:04,0.9134
2021-01-06 14:45:52,0.6124
2021-01-06 14:56:36,0.4094
2021-01-07 17:08:09,0.836
2021-01-07 21:32:40,0.8555
2021-01-08 06:57:21,0.8568
2021-01-09 15:06:17,0.9712
2021-01-09 15:22:53,0.9712
2021-01-09 15:24:37,0.9712
2021-01-09 15:36:15,0.9712
2021-01-09 17:51:03,0.9806
2021-01-15 23:32:16,0.0772
2021-01-17 17:21:35,0.3612
2021-01-18 15:36:05,-0.4272
2021-01-18 19:12:24,0.8561
2021-01-18 19:32:54,0.8561
2021-01-18 23:34:03,-0.1882
2021-01-18 23:42:48,0.7351
2021-01-20 08:07:24,0.8885
2021-01-20 08:35:44,-0.4215
2021-01-20 08:43:53,-0.5106
2021-01-20 08:56:22,-0.4215
2021-01-21 11:04:47,0.0
2021-01-22 09:04:24,0.4215
2021-01-23 13:07:25,0.7666
2021-01-24 11:04:53,0.0
2021-01-24 19:46:56,0.0
2021-01-24 21:04:30,0.0
2021-01-25 01:46:53,0.0
2021-01-26 13:16:13,0.9835
2021-01-27 06:18:15,0.0
2021-01-31 06:36:52,0.0
2021-02-03 04:18:43,0.0
2021-02-03 20:10:23,0.6124
2021-02-04 14:18:31,0.6808
2021-02-04 14:43:13,0.3549
2021-02-04 14:55:51,0.34
2021-02-04 15:02:25,0.8126
2021-02-05 10:25:37,0.9246
2021-02-06 23:49:01,0.3612
2021-02-09 02:06:11,0.7269
2021-02-10 17:37:38,0.7269
2021-02-10 17:40:15,0.7269
2021-02-11 07:55:38,0.8074
2021-02-11 08:01:50,0.4033
2021-02-11 09:44:28,0.0
2021-02-11 10:41:05,0.8074
2021-02-11 10:48:02,0.6071
2021-02-11 10:49:47,0.4588
2021-02-11 10:51:33,0.6071
2021-02-11 10:55:34,0.7096
2021-02-11 10:57:07,0.9186
2021-02-11 11:07:07,0.0
2021-02-13 03:29:04,0.0
2021-02-13 04:53:46,-0.0772
2021-02-13 07:56:25,-0.0772
2021-02-13 08:06:09,-0.0772
2021-02-13 09:30:24,-0.3384
2021-02-13 09:32:41,-0.3384
2021-02-13 10:23:25,0.5833
2021-02-13 21:13:24,0.9477
2021-02-15 13:35:21,0.0
2021-02-15 18:04:43,0.3612
2021-02-16 13:34:16,0.0
2021-02-16 13:35:43,0.0
2021-02-16 13:49:57,0.0
2021-02-16 13:56:42,0.0
2021-02-16 13:57:08,-0.0749
2021-02-16 14:03:13,-0.0749
2021-02-16 14:04:10,-0.0749
2021-02-16 14:06:11,-0.0749
2021-02-16 14:07:49,-0.0749
2021-02-16 14:13:28,-0.0749
2021-02-17 07:49:38,0.0
2021-02-17 15:52:28,0.4019
2021-02-20 09:45:31,0.9552
2021-02-20 14:04:42,0.9531
2021-02-20 17:43:33,0.0
2021-02-21 19:39:34,0.0762
2021-02-22 22:34:49,0.0
2021-02-24 11:09:49,0.34
2021-02-24 11:11:07,0.9666
2021-02-24 11:33:03,0.34
2021-02-24 14:52:21,0.34
2021-02-24 15:47:14,0.2023
2021-02-24 15:49:33,0.0772
2021-02-24 15:51:07,0.0
2021-02-24 16:00:00,0.0
2021-02-28 19:25:04,0.0
2021-02-28 20:51:24,0.0
2021-03-03 18:35:50,0.1511
2021-03-04 00:27:55,0.0
2021-03-04 00:48:36,0.2732
2021-03-05 01:13:55,-0.3818
2021-03-05 01:41:08,0.34
2021-03-08 01:34:43,0.7579
2021-03-09 15:44:01,0.7039
2021-03-10 19:04:50,-0.5106
2021-03-10 19:05:12,-0.5106
2021-03-10 19:12:15,-0.5106
2021-03-10 19:14:46,-0.5106
2021-03-10 19:26:39,-0.5106
2021-03-11 15:19:36,0.2023
2021-03-11 15:22:54,0.9001
2021-03-16 06:05:43,0.4588
2021-03-16 06:10:16,0.8779
2021-03-16 06:11:53,0.0772
2021-03-16 06:15:59,0.8779
2021-03-16 06:17:38,0.0
2021-03-16 06:29:26,0.0772
2021-03-16 06:31:26,0.0772
2021-03-16 06:37:58,0.8779
2021-03-16 06:40:08,0.5106
2021-03-17 14:57:49,-0.3252
2021-03-19 10:43:43,0.0
2021-03-19 12:17:09,0.34
2021-03-19 13:02:30,0.5106
2021-03-19 17:33:52,-0.2023
2021-03-19 18:05:54,0.8126
2021-03-19 18:08:02,-0.2023
2021-03-19 18:24:43,0.802
2021-03-19 18:27:52,0.9442
2021-03-19 18:30:15,0.9442
2021-03-19 18:34:08,0.7003
2021-03-19 18:59:22,-0.1531
2021-03-19 21:19:26,0.8074
2021-03-20 09:12:22,0.8074
2021-03-20 15:36:53,0.9531
2021-03-20 15:55:19,0.9531
2021-03-20 16:17:31,0.9531
2021-03-20 21:33:06,0.34
2021-03-21 10:13:27,0.7351
2021-03-21 19:29:50,0.0
2021-03-22 12:58:30,0.7717
2021-03-22 13:56:29,0.7717
2021-03-22 21:47:46,0.4404
2021-03-23 02:37:03,0.9217
2021-03-25 13:46:39,0.8225
2021-03-25 14:59:58,-0.1779
2021-03-25 22:44:36,0.0
2021-03-27 17:47:09,0.0
2021-03-29 13:07:00,0.34
2021-03-31 16:20:47,0.8689
2021-03-31 16:25:41,0.8591
2021-03-31 19:07:17,0.4588
2021-03-31 19:17:54,0.8591
2021-04-02 03:25:05,-0.4019
2021-04-04 04:24:13,0.7269
2021-04-04 21:31:57,0.0
2021-04-05 14:33:17,-0.5994
2021-04-05 19:11:47,0.0
2021-04-05 19:21:16,-0.5423
2021-04-05 20:21:21,-0.5423
2021-04-05 20:29:41,0.4215
2021-04-07 05:17:20,0.9966
2021-04-07 10:34:32,0.2732
2021-04-07 19:45:12,0.0
2021-04-10 00:15:09,0.4019
2021-04-10 08:54:32,0.0
2021-04-11 01:14:22,0.4404
2021-04-11 08:19:08,0.8591
2021-04-11 08:30:28,0.4015
2021-04-11 13:27:04,0.9118
2021-04-11 17:10:09,0.0
2021-04-11 17:30:36,0.0
2021-04-11 23:37:12,0.4256
2021-04-12 07:23:07,0.3612
2021-04-12 14:49:01,-0.25
2021-04-13 01:25:54,-0.25
2021-04-15 08:11:28,0.7506
2021-04-16 04:05:52,0.4019
2021-04-16 11:13:40,0.5859
2021-04-17 21:51:49,0.7783
2021-04-17 22:04:05,0.0
2021-04-17 22:17:25,0.5574
2021-04-17 22:28:37,0.5574
2021-04-17 22:46:03,0.0
2021-04-17 22:47:49,0.0
2021-04-19 20:21:51,0.8658
2021-04-20 08:09:29,0.296
2021-04-21 13:21:55,0.0
2021-04-22 22:46:44,0.6249
2021-04-23 12:33:30,0.5859
2021-04-23 18:07:15,0.0
2021-04-23 18:31:44,0.0
2021-04-23 18:32:44,0.0
2021-04-23 18:59:13,0.0
2021-04-23 19:00:17,0.0
2021-04-23 19:32:29,0.0
2021-04-24 21:16:35,0.0
2021-04-24 21:17:56,0.0
2021-04-25 06:05:17,0.2732
2021-04-25 06:12:06,-0.2732
2021-04-25 06:17:42,0.457
2021-04-25 11:32:24,0.4432
2021-04-26 06:41:00,0.8992
2021-04-26 09:11:50,0.4215
2021-04-26 09:16:07,0.8481
2021-04-26 09:35:16,0.9153
2021-04-26 09:44:51,0.8481
2021-04-26 15:00:43,0.3612
2021-04-27 05:23:54,0.9201
2021-04-27 05:31:07,0.9413
2021-04-27 05:32:17,0.9201
2021-04-27 06:38:38,0.7184
2021-04-27 17:51:11,0.7878
2021-04-28 11:47:58,0.0
2021-04-28 19:07:03,-0.296
2021-04-28 19:44:18,0.7184
2021-04-29 01:17:38,0.0
2021-04-29 12:07:25,0.91
2021-04-29 18:14:15,0.91
2021-04-30 06:30:01,0.4019
2021-04-30 10:34:38,0.9081
2021-04-30 12:11:05,0.8176
2021-04-30 18:30:09,0.5994
2021-04-30 19:50:14,0.34
2021-05-01 12:23:26,0.0
2021-05-01 13:24:18,0.0
2021-05-01 13:26:17,0.0
2021-05-01 16:57:49,0.844
2021-05-02 12:34:28,0.0
2021-05-03 18:16:16,0.3612
2021-05-05 08:41:38,0.3612
2021-05-05 19:39:03,0.1531
2021-05-05 19:56:32,0.0
2021-05-05 20:32:15,0.0
2021-05-05 20:33:45,0.0
2021-05-05 20:34:26,0.34
2021-05-05 20:49:21,0.3871
2021-05-05 20:49:57,0.4939
2021-05-05 20:51:34,0.4939
2021-05-06 15:24:29,0.0
2021-05-07 02:20:06,-0.5994
2021-05-07 08:23:05,-0.5994
2021-05-07 10:06:52,0.6822
2021-05-07 10:08:41,0.6822
2021-05-07 10:11:23,0.3612
2021-05-08 08:26:49,0.4019
2021-05-09 11:44:47,0.5719
2021-05-09 11:48:00,0.5719
2021-05-09 12:06:47,0.7506
2021-05-09 12:07:20,0.5719
2021-05-09 18:30:15,0.8807
2021-05-09 18:37:10,0.7351
2021-05-10 09:51:52,0.0
2021-05-10 09:55:44,0.0
2021-05-11 03:11:44,0.6369
2021-05-12 21:59:06,0.9423
2021-05-13 01:20:53,0.25
2021-05-14 18:05:24,0.4215
2021-05-14 18:07:26,0.4215
2021-05-15 17:53:09,0.128
2021-05-17 01:50:14,0.0
2021-05-17 02:07:32,0.1531
2021-05-17 02:09:29,0.1531
2021-05-17 17:35:56,0.0
2021-05-20 09:45:18,-0.4404
2021-05-22 14:19:23,0.4588
2021-05-23 16:16:51,-0.1779
2021-05-24 10:25:31,0.7717
2021-05-25 07:31:44,0.4019
2021-05-27 01:01:20,0.7964
2021-05-28 06:08:28,-0.34
2021-05-28 15:37:02,0.4019
2021-05-28 15:38:07,0.4019
2021-05-30 21:18:39,0.6908
2021-05-30 21:23:19,0.6908
2021-05-30 21:24:15,0.6908
2021-05-31 16:19:06,-0.5423
2021-05-31 16:51:16,0.0
2021-06-01 21:21:16,0.8979
2021-06-02 05:08:38,0.0
2021-06-02 13:53:07,0.34
2021-06-02 21:16:04,0.0
2021-06-03 13:52:47,0.0
2021-06-05 16:28:41,0.34
2021-06-09 12:36:28,0.296
2021-06-09 14:17:43,0.296
2021-06-19 03:56:42,-0.0164
